t_rel_s,raw_x,raw_y,raw_z,dx,dy,dz,stick_mag,target_x,target_y,target_z,tcp_x,tcp_y,tcp_z,tcp_vx,tcp_vy,tcp_vz,tcp_speed,q0,q1,q2,q3,q4,q5,qd0,qd1,qd2,qd3,qd4,qd5
3.809852,-1.000000,-0.333344,0.003906,1.000000,-0.333344,-0.000000,1.054096,-0.179018,-0.500000,0.162654,-0.183143,-0.499999,0.162634,0.008756,-0.000115,0.000702,0.008785,0.886500,-1.384995,2.463439,3.634007,4.712415,2.457402,0.013628,-0.005135,0.005539,-0.002319,0.000000,0.013944
3.829908,-1.000000,-0.333344,0.003906,1.000000,-0.333344,-0.000000,1.054096,-0.178818,-0.500000,0.162654,-0.182960,-0.500044,0.162692,0.008943,-0.000438,0.000501,0.008967,0.886848,-1.385131,2.463491,3.633926,4.712371,2.457665,0.014325,-0.004465,0.004979,-0.001640,0.000000,0.014606
3.849962,-1.000000,-0.341187,0.003906,1.000000,-0.341187,-0.000000,1.056602,-0.178618,-0.500000,0.162654,-0.182780,-0.500034,0.162689,0.009941,-0.000476,0.000338,0.009958,0.887115,-1.385220,2.463619,3.633903,4.712351,2.457936,0.015915,-0.004509,0.005574,-0.002030,0.000000,0.015615
3.870016,-1.000000,-0.333344,0.003906,1.000000,-0.333344,-0.000000,1.054096,-0.178418,-0.500000,0.162654,-0.182598,-0.500056,0.162713,0.010458,0.000121,0.000172,0.010460,0.887407,-1.385323,2.463707,3.633854,4.712432,2.458256,0.015969,-0.005176,0.006826,-0.001925,0.000000,0.015024
3.890070,-1.000000,-0.333344,0.003906,1.000000,-0.333344,-0.000000,1.054096,-0.178218,-0.500000,0.162654,-0.182374,-0.500036,0.162676,0.010255,0.000095,0.000060,0.010256,0.887735,-1.385375,2.463872,3.633843,4.712395,2.458595,0.015696,-0.004766,0.006745,-0.002443,0.000000,0.014544
3.910121,-1.000000,-0.333344,0.003906,1.000000,-0.333344,-0.000000,1.054096,-0.178018,-0.500000,0.162654,-0.182181,-0.500065,0.162711,0.010273,0.000400,-0.000416,0.010290,0.888066,-1.385491,2.463959,3.633754,4.712411,2.458895,0.015347,-0.004292,0.007026,-0.001380,0.000000,0.015408
3.930161,-1.000000,-0.333344,0.003906,1.000000,-0.333344,-0.000000,1.054096,-0.177818,-0.500000,0.162654,-0.181957,-0.500024,0.162681,0.010410,0.000457,-0.000260,0.010423,0.888370,-1.385583,2.464154,3.633758,4.712371,2.459206,0.015493,-0.004717,0.007252,-0.001640,0.000000,0.016610
3.950218,-1.000000,-0.152954,0.003906,1.000000,-0.152954,-0.000000,1.011630,-0.177618,-0.500000,0.162654,-0.181789,-0.500040,0.162692,0.011206,0.000744,-0.000407,0.011238,0.888641,-1.385667,2.464230,3.633770,4.712403,2.459497,0.016367,-0.005073,0.008328,-0.002416,0.000000,0.016124
3.970275,-1.000000,-0.160797,0.003906,1.000000,-0.160797,-0.000000,1.012845,-0.177418,-0.500000,0.162654,-0.181510,-0.500011,0.162663,0.011141,0.000550,-0.000306,0.011159,0.889033,-1.385767,2.464455,3.633699,4.712415,2.459828,0.016521,-0.005000,0.007961,-0.002379,0.000000,0.015673
3.990333,-1.000000,-0.035309,0.003906,1.000000,0.000000,-0.000000,1.000000,-0.177218,-0.500000,0.162654,-0.181312,-0.500015,0.162667,0.010555,0.000201,-0.000139,0.010557,0.889345,-1.385855,2.464579,3.633627,4.712411,2.460080,0.016059,-0.004673,0.006940,-0.001821,0.000000,0.015275
4.010388,-1.000000,0.003906,0.003906,1.000000,0.000000,-0.000000,1.000000,-0.177018,-0.500000,0.162654,-0.181123,-0.499992,0.162651,0.009903,0.000321,-0.000158,0.009909,0.889620,-1.385931,2.464735,3.633578,4.712363,2.460367,0.014908,-0.004473,0.006760,-0.001914,0.000000,0.015858
4.030446,-1.000000,0.003906,0.003906,1.000000,0.000000,-0.000000,1.000000,-0.176818,-0.500000,0.162654,-0.180925,-0.499994,0.162638,0.010283,0.000295,0.000137,0.010288,0.889919,-1.385999,2.464846,3.633602,4.712395,2.460759,0.015535,-0.005122,0.007129,-0.002861,0.000000,0.015621
4.050468,-1.000000,0.003906,0.003906,1.000000,0.000000,-0.000000,1.000000,-0.176618,-0.500000,0.162654,-0.180696,-0.500012,0.162646,0.010268,-0.000110,0.000214,0.010271,0.890287,-1.386091,2.464970,3.633527,4.712432,2.461054,0.016026,-0.004785,0.006390,-0.002517,0.000000,0.016182
4.070523,-1.000000,0.003906,0.003906,1.000000,0.000000,-0.000000,1.000000,-0.176418,-0.500000,0.162654,-0.180473,-0.500002,0.162634,0.010536,-0.000220,-0.000136,0.010540,0.890635,-1.386179,2.465115,3.633523,4.712371,2.461381,0.016586,-0.004101,0.006240,-0.001973,0.000000,0.017143
4.090578,-1.000000,0.003906,0.003906,1.000000,0.000000,-0.000000,1.000000,-0.176218,-0.500000,0.162654,-0.180276,-0.500010,0.162647,0.010307,-0.000194,-0.000036,0.010309,0.890942,-1.386279,2.465238,3.633431,4.712407,2.461725,0.016204,-0.004235,0.006132,-0.001894,0.000000,0.017328
4.110635,-1.000000,0.003906,0.003906,1.000000,0.000000,-0.000000,1.000000,-0.176018,-0.500000,0.162654,-0.180070,-0.500024,0.162673,0.010796,-0.000203,0.000334,0.010803,0.891286,-1.386407,2.465334,3.633439,4.712379,2.462072,0.016980,-0.005163,0.006490,-0.002257,0.000000,0.016838
4.130691,-1.000000,0.003906,0.003906,1.000000,0.000000,-0.000000,1.000000,-0.175818,-0.500000,0.162654,-0.179838,-0.499997,0.162646,0.010337,-0.000065,0.000337,0.010342,0.891597,-1.386487,2.465538,3.633334,4.712436,2.462355,0.016102,-0.005156,0.006389,-0.001988,0.000000,0.015202
4.150748,-1.000000,0.003906,0.003906,1.000000,0.000000,-0.000000,1.000000,-0.175618,-0.500000,0.162654,-0.179664,-0.500032,0.162675,0.010032,-0.000240,0.000043,0.010035,0.891925,-1.386579,2.465582,3.633331,4.712379,2.462666,0.015855,-0.004184,0.005907,-0.002040,0.000000,0.014464
4.170803,-1.000000,0.003906,0.003906,1.000000,0.000000,-0.000000,1.000000,-0.175418,-0.500000,0.162654,-0.179457,-0.500024,0.162657,0.009312,-0.000239,0.000037,0.009315,0.892237,-1.386643,2.465719,3.633310,4.712375,2.462990,0.014742,-0.003896,0.005371,-0.001463,0.000000,0.015159
4.190859,-1.000000,0.003906,0.003906,1.000000,0.000000,-0.000000,1.000000,-0.175218,-0.500000,0.162654,-0.179260,-0.500030,0.162640,0.010002,0.000367,-0.000035,0.010009,0.892540,-1.386690,2.465835,3.633270,4.712411,2.463346,0.015062,-0.004807,0.006812,-0.001724,0.000000,0.015388
4.210916,-1.000000,0.003906,0.003906,1.000000,0.000000,-0.000000,1.000000,-0.175018,-0.500000,0.162654,-0.179101,-0.500031,0.162659,0.009784,0.000328,0.000043,0.009789,0.892787,-1.386794,2.465937,3.633218,4.712420,2.463650,0.014775,-0.004811,0.006626,-0.001754,0.000000,0.014219
4.230977,-1.000000,0.003906,0.003906,1.000000,0.000000,-0.000000,1.000000,-0.174818,-0.500000,0.162654,-0.178904,-0.500029,0.162664,0.009900,0.000256,-0.000200,0.009906,0.893095,-1.386898,2.466054,3.633231,4.712403,2.463932,0.015053,-0.004261,0.006578,-0.001877,0.000000,0.014803
4.251032,-1.000000,0.003906,0.003906,1.000000,0.000000,-0.000000,1.000000,-0.174618,-0.500000,0.162654,-0.178692,-0.500025,0.162661,0.009774,0.000659,-0.000469,0.009807,0.893419,-1.386991,2.466190,3.633198,4.712403,2.464232,0.014358,-0.004206,0.007065,-0.001446,0.000000,0.015767
4.271090,-1.000000,0.003906,0.003906,1.000000,0.000000,-0.000000,1.000000,-0.174418,-0.500000,0.162654,-0.178509,-0.500010,0.162654,0.010172,0.000025,0.000216,0.010174,0.893682,-1.387075,2.466334,3.633138,4.712411,2.464551,0.015775,-0.004880,0.006474,-0.002430,0.000000,0.014991
4.291144,-1.000000,0.003906,0.003906,1.000000,0.000000,-0.000000,1.000000,-0.174218,-0.500000,0.162654,-0.178327,-0.500017,0.162653,0.010442,0.000371,-0.000226,0.010451,0.893973,-1.387142,2.466438,3.633095,4.712411,2.464786,0.015768,-0.004555,0.007138,-0.002258,0.000000,0.015120
4.311158,-1.000000,0.003906,0.003906,1.000000,0.000000,-0.000000,1.000000,-0.174018,-0.500000,0.162654,-0.178093,-0.499985,0.162620,0.010601,0.000147,-0.000283,0.010606,0.894314,-1.387214,2.466631,3.633046,4.712343,2.465097,0.016304,-0.004265,0.006763,-0.001773,0.000000,0.013904
4.331213,-1.000000,0.003906,0.003906,1.000000,0.000000,-0.000000,1.000000,-0.173818,-0.500000,0.162654,-0.177886,-0.500010,0.162659,0.010243,0.000172,-0.000223,0.010247,0.894653,-1.387354,2.466726,3.632998,4.712403,2.465373,0.015723,-0.004258,0.006581,-0.001721,0.000000,0.014158
4.351271,-1.000000,0.003906,0.003906,1.000000,0.000000,-0.000000,1.000000,-0.173618,-0.500000,0.162654,-0.177704,-0.500016,0.162647,0.009616,0.000502,0.000055,0.009629,0.894961,-1.387398,2.466822,3.632966,4.712331,2.465656,0.014340,-0.004983,0.006723,-0.001472,0.000000,0.015661
4.371326,-1.000000,0.003906,0.003906,1.000000,0.000000,-0.000000,1.000000,-0.173418,-0.500000,0.162654,-0.177473,-0.500002,0.162610,0.009761,0.000582,0.000075,0.009778,0.895296,-1.387446,2.466982,3.632958,4.712358,2.466060,0.014473,-0.005126,0.007050,-0.002100,0.000000,0.014874
4.391386,-1.000000,0.003906,0.003906,1.000000,0.000000,-0.000000,1.000000,-0.173218,-0.500000,0.162654,-0.177301,-0.499985,0.162642,0.010063,0.000106,0.000004,0.010064,0.895539,-1.387606,2.467122,3.632902,4.712371,2.466375,0.015543,-0.004514,0.006422,-0.002030,0.000000,0.015944
4.411434,-1.000000,0.003906,0.003906,1.000000,0.000000,-0.000000,1.000000,-0.173018,-0.500000,0.162654,-0.177080,-0.499992,0.162633,0.009934,0.000098,0.000033,0.009934,0.895895,-1.387678,2.467242,3.632887,4.712358,2.466695,0.015358,-0.004485,0.006352,-0.002164,0.000000,0.016940
4.431487,-1.000000,0.003906,0.003906,1.000000,0.000000,-0.000000,1.000000,-0.172818,-0.500000,0.162654,-0.176881,-0.499975,0.162621,0.010489,0.000263,-0.000123,0.010493,0.896178,-1.387762,2.467394,3.632846,4.712383,2.467038,0.016024,-0.004614,0.006954,-0.002281,0.000000,0.017450
4.451541,-1.000000,0.003906,0.003906,1.000000,0.000000,-0.000000,1.000000,-0.172618,-0.500000,0.162654,-0.176663,-0.499984,0.162608,0.011223,0.000318,-0.000035,0.011228,0.896530,-1.387818,2.467513,3.632798,4.712383,2.467373,0.017108,-0.005212,0.007429,-0.002061,0.000000,0.017063
4.471602,-1.000000,0.003906,0.003906,1.000000,0.000000,-0.000000,1.000000,-0.172418,-0.500000,0.162654,-0.176454,-0.499979,0.162622,0.011028,0.000202,-0.000062,0.011030,0.896854,-1.387946,2.467645,3.632790,4.712371,2.467717,0.016956,-0.004895,0.007157,-0.002281,0.000000,0.015325
4.491655,-1.000000,0.003906,0.003906,1.000000,0.000000,-0.000000,1.000000,-0.172218,-0.500000,0.162654,-0.176229,-0.499980,0.162637,0.010940,0.000322,-0.000258,0.010948,0.897214,-1.388065,2.467790,3.632698,4.712330,2.467952,0.016675,-0.004657,0.007183,-0.001727,0.000000,0.015024
4.511709,-1.000000,0.003906,0.003906,1.000000,0.000000,-0.000000,1.000000,-0.172018,-0.500000,0.162654,-0.176041,-0.499999,0.162643,0.010013,0.000052,0.000052,0.010013,0.897512,-1.388141,2.467873,3.632694,4.712411,2.468267,0.015570,-0.004539,0.006183,-0.001559,0.000000,0.015849
4.531766,-1.000000,0.003906,0.003906,1.000000,0.000000,-0.000000,1.000000,-0.171818,-0.500000,0.162654,-0.175827,-0.499991,0.162628,0.009616,-0.000074,0.000401,0.009625,0.897840,-1.388213,2.468017,3.632646,4.712395,2.468611,0.015114,-0.004823,0.005921,-0.002436,0.000000,0.014420
4.551822,-1.000000,0.003906,0.003906,1.000000,0.000000,-0.000000,1.000000,-0.171618,-0.500000,0.162654,-0.175639,-0.499988,0.162630,0.010117,0.000018,0.000501,0.010129,0.898132,-1.388301,2.468140,3.632598,4.712388,2.468889,0.015788,-0.005370,0.006357,-0.002406,0.000000,0.015325
4.571861,-1.000000,0.003906,0.003906,1.000000,0.000000,-0.000000,1.000000,-0.171418,-0.500000,0.162654,-0.175457,-0.500005,0.162653,0.010252,-0.000141,0.000446,0.010262,0.898439,-1.388405,2.468221,3.632582,4.712383,2.469229,0.016202,-0.005148,0.006091,-0.002009,0.000000,0.016772
4.591916,-1.000000,0.003906,0.003906,1.000000,0.000000,-0.000000,1.000000,-0.171218,-0.500000,0.162654,-0.175251,-0.499981,0.162655,0.009732,-0.000094,0.000319,0.009738,0.898726,-1.388534,2.468381,3.632579,4.712408,2.469485,0.015336,-0.004707,0.005868,-0.002072,0.000000,0.016300
4.611967,-1.000000,0.003906,0.003906,1.000000,0.000000,-0.000000,1.000000,-0.171018,-0.500000,0.162654,-0.175059,-0.499979,0.162641,0.009195,-0.000049,0.000346,0.009201,0.899034,-1.388589,2.468501,3.632534,4.712363,2.469876,0.014447,-0.004606,0.005565,-0.001737,0.000000,0.014556
4.632019,-1.000000,0.003906,0.003906,1.000000,0.000000,-0.000000,1.000000,-0.170818,-0.500000,0.162654,-0.174870,-0.499982,0.162638,0.009417,-0.000315,0.000209,0.009425,0.899326,-1.388661,2.468612,3.632498,4.712395,2.470140,0.015130,-0.004055,0.005291,-0.002000,0.000000,0.014288
4.652076,-1.000000,0.003906,0.003906,1.000000,0.000000,-0.000000,1.000000,-0.170618,-0.500000,0.162654,-0.174693,-0.500005,0.162683,0.009920,-0.000347,0.000391,0.009934,0.899625,-1.388801,2.468688,3.632463,4.712424,2.470459,0.015962,-0.004610,0.005531,-0.001986,0.000000,0.014602
4.672130,-1.000000,0.003906,0.003906,1.000000,0.000000,-0.000000,1.000000,-0.170418,-0.500000,0.162654,-0.174507,-0.500035,0.162663,0.010299,-0.000384,0.000261,0.010309,0.899965,-1.388793,2.468759,3.632366,4.712379,2.470718,0.016606,-0.004447,0.005703,-0.002146,0.000000,0.016253
4.692182,-1.000000,0.003906,0.003906,1.000000,0.000000,-0.000000,1.000000,-0.170218,-0.500000,0.162654,-0.174280,-0.500008,0.162645,0.010384,-0.000095,0.000176,0.010386,0.900288,-1.388893,2.468932,3.632371,4.712367,2.471106,0.016388,-0.004713,0.006145,-0.001756,0.000000,0.015447
4.712232,-1.000000,0.003906,0.003906,1.000000,0.000000,-0.000000,1.000000,-0.170018,-0.500000,0.162654,-0.174103,-0.500037,0.162683,0.010645,0.000117,0.000190,0.010648,0.900600,-1.389005,2.469004,3.632286,4.712379,2.471385,0.016540,-0.005105,0.006682,-0.001991,0.000000,0.015663
4.732281,-1.000000,0.003906,0.003906,1.000000,0.000000,-0.000000,1.000000,-0.169818,-0.500000,0.162654,-0.173873,-0.500042,0.162692,0.011156,0.000343,-0.000105,0.011162,0.900967,-1.389121,2.469127,3.632294,4.712375,2.471716,0.017067,-0.004971,0.007408,-0.002447,0.000000,0.016756
4.752332,-1.000000,0.003906,0.003906,1.000000,0.000000,-0.000000,1.000000,-0.169618,-0.500000,0.162654,-0.173639,-0.500049,0.162713,0.011121,0.000354,-0.000400,0.011134,0.901339,-1.389254,2.469264,3.632227,4.712388,2.472023,0.017006,-0.004394,0.007315,-0.002093,0.000000,0.017679
4.772386,-1.000000,0.003906,0.003906,1.000000,0.000000,-0.000000,1.000000,-0.169418,-0.500000,0.162654,-0.173440,-0.500027,0.162652,0.010677,0.000578,-0.000533,0.010706,0.901618,-1.389249,2.469408,3.632250,4.712420,2.472435,0.016039,-0.004227,0.007377,-0.001881,0.000000,0.016382
4.792441,-1.000000,0.003906,0.003906,1.000000,0.000000,-0.000000,1.000000,-0.169218,-0.500000,0.162654,-0.173265,-0.500003,0.162654,0.009840,0.000532,-0.000227,0.009857,0.901874,-1.389353,2.469556,3.632186,4.712367,2.472715,0.014788,-0.004416,0.006837,-0.001888,0.000000,0.015296
4.812496,-1.000000,0.003906,0.003906,1.000000,0.000000,-0.000000,1.000000,-0.169018,-0.500000,0.162654,-0.173030,-0.499991,0.162625,0.010423,0.000348,0.000015,0.010429,0.902221,-1.389412,2.469720,3.632142,4.712399,2.473058,0.015939,-0.004895,0.006944,-0.002262,0.000000,0.016415
4.832551,-1.000000,0.003906,0.003906,1.000000,0.000000,-0.000000,1.000000,-0.168818,-0.500000,0.162654,-0.172849,-0.500004,0.162661,0.010874,0.000304,-0.000171,0.010880,0.902529,-1.389541,2.469812,3.632082,4.712367,2.473353,0.016709,-0.004668,0.007089,-0.002134,0.000000,0.016959
4.852608,-1.000000,0.003906,0.003906,1.000000,0.000000,-0.000000,1.000000,-0.168618,-0.500000,0.162654,-0.172607,-0.499981,0.162634,0.009894,0.000225,-0.000042,0.009897,0.902873,-1.389625,2.469989,3.632078,4.712407,2.473688,0.015274,-0.004400,0.006378,-0.002020,0.000000,0.016228
4.872665,-1.000000,0.003906,0.003906,1.000000,0.000000,-0.000000,1.000000,-0.168418,-0.500000,0.162654,-0.172412,-0.499974,0.162641,0.009232,-0.000011,-0.000182,0.009234,0.903180,-1.389733,2.470108,3.632086,4.712363,2.473919,0.014532,-0.003526,0.005571,-0.001870,0.000000,0.014587
4.892717,-1.000000,0.003906,0.003906,1.000000,0.000000,-0.000000,1.000000,-0.168218,-0.500000,0.162654,-0.172237,-0.499983,0.162612,0.009005,-0.000221,-0.000161,0.009009,0.903456,-1.389736,2.470205,3.632031,4.712403,2.474251,0.014439,-0.003254,0.004978,-0.001254,0.000000,0.013558
4.912768,-1.000000,0.003906,0.003906,1.000000,0.000000,-0.000000,1.000000,-0.168018,-0.500000,0.162654,-0.172064,-0.499999,0.162643,0.009543,-0.000376,0.000467,0.009562,0.903755,-1.389849,2.470285,3.631986,4.712379,2.474519,0.015483,-0.004527,0.005158,-0.001782,0.000000,0.015313
4.932823,-1.000000,0.003906,0.003906,1.000000,0.000000,-0.000000,1.000000,-0.167818,-0.500000,0.162654,-0.171863,-0.500010,0.162638,0.009330,-0.000246,0.000572,0.009351,0.904083,-1.389912,2.470384,3.631967,4.712388,2.474857,0.014992,-0.004805,0.005265,-0.001846,0.000000,0.016796
4.952880,-1.000000,0.003906,0.003906,1.000000,0.000000,-0.000000,1.000000,-0.167618,-0.500000,0.162654,-0.171699,-0.500023,0.162667,0.009402,-0.000209,0.000343,0.009410,0.904351,-1.390025,2.470467,3.631926,4.712415,2.475189,0.015064,-0.004451,0.005269,-0.001427,0.000000,0.015290
4.972938,-1.000000,0.003906,0.003906,1.000000,0.000000,-0.000000,1.000000,-0.167418,-0.500000,0.162654,-0.171515,-0.500036,0.162683,0.008692,-0.000177,0.000071,0.008694,0.904650,-1.390120,2.470560,3.631882,4.712440,2.475428,0.013911,-0.003605,0.004923,-0.001559,0.000000,0.013574
4.992993,-1.000000,0.003906,0.003906,1.000000,0.000000,-0.000000,1.000000,-0.167218,-0.500000,0.162654,-0.171329,-0.500044,0.162648,0.009175,-0.000182,0.000400,0.009185,0.904961,-1.390112,2.470660,3.631818,4.712407,2.475748,0.014683,-0.004433,0.005296,-0.002063,0.000000,0.014413
5.013050,-1.000000,0.145081,0.003906,1.000000,0.145081,-0.000000,1.010469,-0.167018,-0.499971,0.162654,-0.171162,-0.500039,0.162680,0.009357,-0.000235,0.000423,0.009369,0.905225,-1.390252,2.470772,3.631774,4.712379,2.476043,0.015039,-0.004536,0.005222,-0.001595,0.000000,0.016842
5.033108,-1.000000,0.458801,0.003906,1.000000,0.458801,-0.000000,1.100227,-0.166818,-0.499879,0.162654,-0.170975,-0.500035,0.162689,0.009144,-0.000034,0.000294,0.009149,0.905517,-1.390360,2.470879,3.631795,4.712371,2.476323,0.014460,-0.004423,0.005439,-0.001691,0.000000,0.015113
5.053158,-1.000000,0.505859,0.003906,1.000000,0.505859,-0.000000,1.120667,-0.166618,-0.499778,0.162654,-0.170760,-0.500045,0.162673,0.009409,0.000131,0.000033,0.009410,0.905860,-1.390407,2.470992,3.631758,4.712399,2.476641,0.014681,-0.004228,0.005808,-0.001520,0.000000,0.014740
5.073215,-0.929413,0.615662,0.003906,0.929413,0.615662,-0.000000,1.114831,-0.166432,-0.499655,0.162654,-0.170600,-0.500078,0.162714,0.010236,0.000305,-0.000101,0.010241,0.906152,-1.390513,2.471044,3.631690,4.712411,2.476961,0.015775,-0.004521,0.006583,-0.001704,0.000000,0.016227
5.093269,-0.905884,0.639191,0.003906,0.905884,0.639191,-0.000000,1.108688,-0.166251,-0.499527,0.162654,-0.170374,-0.500037,0.162689,0.010931,0.000119,0.000116,0.010933,0.906471,-1.390609,2.471240,3.631658,4.712355,2.477296,0.017109,-0.005010,0.006708,-0.001892,0.000000,0.017359
5.113326,-0.866669,0.678406,0.003906,0.866669,0.678406,-0.000000,1.100613,-0.166077,-0.499391,0.162654,-0.170140,-0.500041,0.162659,0.010427,0.000374,-0.000183,0.010435,0.906842,-1.390644,2.471364,3.631658,4.712367,2.477652,0.016006,-0.004518,0.006782,-0.001681,0.000000,0.016139
5.133383,-0.827454,0.709778,0.003906,0.827454,0.709778,-0.000000,1.090167,-0.165912,-0.499249,0.162654,-0.169915,-0.500031,0.162685,0.009895,0.000700,-0.000470,0.009930,0.907170,-1.390808,2.471520,3.631618,4.712428,2.477979,0.014769,-0.004074,0.007067,-0.002057,0.000000,0.014139
5.153441,-0.803925,0.733307,0.003906,0.803925,0.733307,-0.000000,1.088133,-0.165751,-0.499103,0.162654,-0.169727,-0.500032,0.162651,0.010443,0.000565,-0.000253,0.010461,0.907491,-1.390811,2.471623,3.631574,4.712339,2.478239,0.015808,-0.004590,0.007144,-0.001976,0.000000,0.015016
5.173498,-0.764709,0.756836,0.003906,0.764709,0.756836,-0.000000,1.075909,-0.165598,-0.498951,0.162654,-0.169517,-0.500013,0.162669,0.011007,0.000309,-0.000231,0.011014,0.907789,-1.390964,2.471780,3.631559,4.712383,2.478611,0.017025,-0.004565,0.006996,-0.001782,0.000000,0.017786
5.193554,-0.764709,0.764679,0.003906,0.764709,0.764679,-0.000000,1.081441,-0.165445,-0.498798,0.162654,-0.169309,-0.500033,0.162657,0.010337,0.000543,0.000034,0.010351,0.908145,-1.390999,2.471871,3.631507,4.712371,2.478893,0.015682,-0.005115,0.007013,-0.001767,0.000000,0.017144
5.213612,-0.717651,0.819580,0.003906,0.717651,0.819580,-0.000000,1.089374,-0.165302,-0.498635,0.162654,-0.169082,-0.500011,0.162655,0.009990,0.000422,-0.000018,0.009999,0.908472,-1.391119,2.472043,3.631466,4.712395,2.479256,0.015290,-0.004698,0.006609,-0.001757,0.000000,0.015174
5.233667,-0.647064,0.898010,0.003906,0.647064,0.898010,-0.000000,1.106849,-0.165172,-0.498455,0.162654,-0.168881,-0.499972,0.162643,0.010710,0.000406,-0.000376,0.010725,0.908740,-1.391232,2.472223,3.631447,4.712403,2.479580,0.016457,-0.004257,0.006947,-0.001701,0.000000,0.016857
5.253724,-0.349030,0.999969,0.003906,0.349030,0.999969,-0.000000,1.059132,-0.165102,-0.498255,0.162654,-0.168685,-0.500002,0.162650,0.011195,0.000761,-0.000405,0.011228,0.909091,-1.391287,2.472291,3.631403,4.712383,2.479899,0.016792,-0.004869,0.007782,-0.001624,0.000000,0.018278
5.273782,-0.152954,0.999969,0.003906,0.152954,0.999969,-0.000000,1.011600,-0.165072,-0.498055,0.162654,-0.168484,-0.500008,0.162648,0.011095,0.000563,-0.000196,0.011111,0.909423,-1.391360,2.472395,3.631378,4.712356,2.480238,0.016886,-0.004967,0.007459,-0.001917,0.000000,0.016985
5.293842,0.003906,0.999969,0.003906,-0.000000,0.999969,-0.000000,0.999969,-0.165072,-0.497855,0.162654,-0.168244,-0.499999,0.162641,0.010269,0.000331,-0.000019,0.010275,0.909787,-1.391463,2.472550,3.631358,4.712383,2.480538,0.015870,-0.004656,0.006641,-0.002033,0.000000,0.015086
5.313898,0.003906,0.999969,0.003906,-0.000000,0.999969,-0.000000,0.999969,-0.165072,-0.497655,0.162654,-0.168035,-0.500002,0.162636,0.010067,0.000509,-0.000242,0.010083,0.910119,-1.391535,2.472667,3.631322,4.712395,2.480845,0.015337,-0.004370,0.006737,-0.001672,0.000000,0.013505
5.333952,0.003906,0.999969,0.003906,-0.000000,0.999969,-0.000000,0.999969,-0.165072,-0.497455,0.162654,-0.167861,-0.499970,0.162640,0.009071,0.000905,-0.000390,0.009125,0.910374,-1.391651,2.472823,3.631266,4.712315,2.481149,0.013275,-0.004122,0.006863,-0.001881,0.000000,0.013751
5.354008,0.003906,0.999969,0.003906,-0.000000,0.999969,-0.000000,0.999969,-0.165072,-0.497255,0.162654,-0.167672,-0.499953,0.162656,0.010124,0.002553,-0.000152,0.010442,0.910645,-1.391779,2.472975,3.631174,4.712347,2.481384,0.012921,-0.007116,0.010333,-0.002690,0.000000,0.014474
5.374066,0.003906,0.999969,0.003906,-0.000000,0.999969,-0.000000,0.999969,-0.165072,-0.497055,0.162654,-0.167469,-0.499914,0.162632,0.010363,0.003151,-0.000057,0.010831,0.910904,-1.391875,2.473151,3.631202,4.712412,2.481680,0.012571,-0.008157,0.011507,-0.002963,0.000000,0.013717
5.394121,0.003906,0.999969,0.003906,-0.000000,0.999969,-0.000000,0.999969,-0.165072,-0.496855,0.162654,-0.167251,-0.499816,0.162612,0.010320,0.002923,-0.000351,0.010732,0.911132,-1.392048,2.473447,3.631122,4.712403,2.481907,0.012793,-0.007228,0.011098,-0.003047,0.000000,0.013633
5.414176,0.003906,0.999969,0.003906,-0.000000,0.999969,-0.000000,0.999969,-0.165072,-0.496655,0.162654,-0.167053,-0.499767,0.162603,0.009495,0.002918,-0.000335,0.009939,0.911380,-1.392171,2.473651,3.631054,4.712428,2.482175,0.011495,-0.006907,0.010607,-0.002922,0.000000,0.012106
5.434239,0.003906,0.999969,0.003906,-0.000000,0.999969,-0.000000,0.999969,-0.165072,-0.496455,0.162654,-0.166879,-0.499716,0.162634,0.009391,0.003442,0.000318,0.010007,0.911607,-1.392363,2.473851,3.630942,4.712371,2.482402,0.010690,-0.008783,0.011642,-0.003953,0.000000,0.011200
5.454294,0.003906,0.999969,0.003906,-0.000000,0.999969,-0.000000,0.999969,-0.165072,-0.496255,0.162654,-0.166696,-0.499638,0.162603,0.008513,0.003790,0.000763,0.009350,0.911799,-1.392470,2.474099,3.630846,4.712383,2.482642,0.008872,-0.009677,0.011931,-0.004899,0.000000,0.009553
5.474352,0.003906,0.999969,0.003906,-0.000000,0.999969,-0.000000,0.999969,-0.165072,-0.496055,0.162654,-0.166503,-0.499542,0.162634,0.008005,0.004064,0.000419,0.008987,0.911991,-1.392735,2.474375,3.630790,4.712371,2.482765,0.007732,-0.009160,0.011974,-0.004323,0.000000,0.008207
5.494406,0.003906,0.999969,0.003906,-0.000000,0.999969,-0.000000,0.999969,-0.165072,-0.495855,0.162654,-0.166394,-0.499428,0.162604,0.008062,0.004773,-0.000363,0.009376,0.912018,-1.392867,2.474630,3.630758,4.712399,2.482941,0.006952,-0.008530,0.013058,-0.003929,0.000000,0.006418
5.514463,0.003906,0.999969,0.003906,-0.000000,0.999969,-0.000000,0.999969,-0.165072,-0.495655,0.162654,-0.166209,-0.499349,0.162603,0.008183,0.006088,-0.000304,0.010204,0.912219,-1.393035,2.474886,3.630630,4.712383,2.483025,0.005529,-0.010343,0.015421,-0.004563,0.000000,0.004546
